Study_ID	ITRDB_Code	Study_Name	Latitude	Longitude	Elevation	Species	FirstYear	LastYear
26410	ME038	Costanza - Schoodic Pennisula - PCRU - ITRDB ME038	44.332812	-68.060946	18	PCRU	1649	2001
29084	ME039	Pearl - Appleton Bog - CHTH - ITRDB ME039	44.333	-69.272	100	CHTH	1859	2014
29085	ME040	Pearl - Saco Heath Bog - CHTH - ITRDB ME040	43.547	-70.47189	45	CHTH	1872	2014
29086	ME041	Pearl - Massabessic Experimental Forest - CHTH - ITRDB ME041	43.447	-70.674	93	CHTH	1846	2016
32274	ME042	Maxwell - Boody Pond - TSCA - ITRDB ME042	44.56	-69.95	295	TSCA	1745	2012
32275	ME043	Maxwell - Bradbury Mountain State Park - TSCA - ITRDB ME043	43.89	-70.17	135	TSCA	1885	2012
32276	ME044	Maxwell - Howland Forest - TSCA - ITRDB ME044	45.2	-68.74	60	TSCA	1780	2012
32277	ME045	Maxwell - Little Concord Pond - TSCA - ITRDB ME045	44.44	-70.54	380	TSCA	1740	2012
32278	ME046	Maxwell - Matawaumkeag - TSCA - ITRDB ME046	45.49	-68.27	85	TSCA	1679	2012
33692	ME047	Larson - Matawaumkeag - TSCA - ITRDB ME047	45.52352	-68.32653	100	TSCA	1721	2009
33693	ME048	Larson - Acadia National Park - PIST - ITRDB ME048	44.338974	-68.27343	70	PIST	1824	2009
33694	ME049	Larson - Cathedral Pines Campground - PIRE - ITRDB ME049	45.18672	-70.457568	350	PIRE	1792	2009
33695	ME050	Larson - Ironbound Island - PIRUE - ITRDB ME050	44.39166	-68.137593	43	PCRU	1830	2009
33696	ME051	Larson - Sag Pond - THOC - ITRDB ME051	46.78184	-69.055776	423	THOC	1729	2009
5063	ME1	Swain Henselman - Cathedral Pines - PIRE - ITRDB ME1	45.17	-70.45	1155	PIRE	1794	1973
5061	ME10	Swain Henselman - Basin Pond - TSCA - ITRDB ME10	44.47	-70.05	128	TSCA	1818	1973
5044	MEXI001	Stokes - San Pedro Martir Low - PIPO - ITRDB MEXI001	31.17	-115.5	2133	PIPO	1449	1971
4041	MEXI004	Naylor - Sierra del Nido Site B - PSME - ITRDB MEXI004	29.52	-106.82	2333	PSME	1569	1971
4040	MEXI005	Naylor - Sierra del Nido Site B - PIFL - ITRDB MEXI005	29.52	-106.82	2333	PIFL	1634	1971
5012	MEXI006	Stokes - El Salto 2 Sites - PSME - ITRDB MEXI006	23.33	-105.6	2621	PSME	1592	1965
5014	MEXI008	Stokes - El Salto West Sierra Madre - PSME - ITRDB MEXI008	23.33	-105.6	2590	PSME	1592	1965
5013	MEXI009	Stokes - El Salto Santa Rita Tunnel - PSME - ITRDB MEXI009	23.75	-105.52	2590	PSME	1668	1965
5040	MEXI011	Stokes - Rancho Escondido 2 Sites - PIPO - ITRDB MEXI011	30.17	-108.25	2121	PIPO	1630	1965
5041	MEXI012	Stokes - Rancho Escondido Sierra Madre - PIPO - ITRDB MEXI012	30.17	-108.25	2121	PIPO	1720	1965
5039	MEXI013	Stokes - Rancho Escondido (New Road) - PIPO - ITRDB MEXI013	30.13	-108.25	2141	PIPO	1630	1965
4991	MEXI014	Stockton - Sierra del Carmen Madera Canyon - PSME - ITRDB MEXI014	28.93	-102.62	2030	PSME	1675	1971
5046	MEXI016	Stokes - Sierra del Carmen Los Cojos - PIED - ITRDB MEXI016	28.97	-102.62	2030	PIED	1827	1971
5048	MEXI018	Stokes - Tres Rios Sierra Madre - PIPO - ITRDB MEXI018	30.33	-108.5	2347	PIPO	1636	1965
2756	MEXI019	Biondi - Las Cuevitas - PIJE - ITRDB MEXI019	31.9	-115.93	1580	PIJE	1786	1995
2755	MEXI020	Biondi - La Tasajera (San Pedro Martir) - PIJE - ITRDB MEXI020	30.97	-115.5	2400	PIJE	1560	1995
2758	MEXI021	Biondi - Nevado de Colima - PIHR - ITRDB MEXI021	19.58	-103.62	3700	PIHR	1553	1997
4825	MEXI022	Stahle - Cerro Baraja - PSME - ITRDB MEXI022	26.4	-106.08	3170	PSME	1376	1993
4826	MEXI023	Stahle - Cerro Baraja and Los Angeles Sawmill - PSME - ITRDB MEXI023	26.4	-106.08	3170	PSME	1376	1993
4827	MEXI024	Stahle - Cerro Potosi - PSME - ITRDB MEXI024	24.83	-100.07	2500	PSME	1845	1995
4835	MEXI025	Stahle - Creel International Airport - PSME - ITRDB MEXI025	27.7	-107.62	2200	PSME	1644	1993
4846	MEXI026	Stahle - El Malpaso - PSME - ITRDB MEXI026	20.4	-98.47	2580	PSME	1726	1998
4847	MEXI027	Stahle - El Salto recollect incl. 3 Tucson LTRR sites - PSME - ITRDB MEXI027	23.75	-105.75	2591	PSME	1481	1993
4848	MEXI028	Stahle - El Tabacote and Tomochic - PSME - ITRDB MEXI028	28.33	-108	2250	PSME	1583	1993
4849	MEXI029	Stahle - El Vado - TAMU - ITRDB MEXI029	16.6	-96.9	1493	TAMU	1750	1999
5197	MEXI030	Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030	25.27	-100.48	3300	PSME	1780	1999
4879	MEXI031	Stahle - Las Tinajas - PSME - ITRDB MEXI031	30.4	-108.4	2070	PSME	1621	1993
4899	MEXI032	Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032	28.33	-109.05	2160	ABSP	1806	1993
4921	MEXI033	Stahle - Pinal de Amole - PSME - ITRDB MEXI033	20.17	-99.7	2560	PSME	1731	1998
4930	MEXI034	Stahle - Rancho del Cielo - PIMZ - ITRDB MEXI034	23.1	-99.23	1800	PIMZ	1772	1995
4935	MEXI035	Stahle - Rio Sabinas - TAMU - ITRDB MEXI035	23.15	-99.15	317	TAMU	1474	1995
4936	MEXI036	Stahle - Rio Verde - TAMU - ITRDB MEXI036	21.68	-99.78	820	TAMU	1574	1996
4951	MEXI037	Stahle - Villareal - PSME - ITRDB MEXI037	19.53	-97.88	3120	PSME	1710	1998
8587	MEXI038	Therrell - Rio Atoyac - TAMU - ITRDB MEXI038	16.6	-96.9	1493	TAMU	1719	2005
8566	MEXI041	Stahle - San Juan de Teotihuacan - TAMU - ITRDB MEXI041	19.67	-98.87	2292	TAMU	1842	2001
8483	MEXI042	Acuña Soto - Rancho Nuevo - PIMZ - ITRDB MEXI042	16.4	-92.05	2187	PIMZ	1865	2006
8509	MEXI043	Fule - Cienega de Nuestra Senora de Guadalupe - PIPO - ITRDB MEXI043	25.07	-106.3	2000	PIPO	1675	1993
8546	MEXI044	Stahle - Cerro la Pena - PSME - ITRDB MEXI044	17.17	-96.63	2550	PSME	1561	2000
8547	MEXI045	Stahle - Cuauhtemoc la Fragua - PSME - ITRDB MEXI045	19.17	-97.32	3154	PSME	1474	2004
8586	MEXI046	Therrell - Orquideria - PSME - ITRDB MEXI046	17.18	-96.62	2592	PSME	1774	2000
12708	MEXI047	Villanueva - Barranca de Amealco - TAMU - ITRDB MEXI047	20.35	-100.1167	1970	TAMU	771	2008
20810	MEXI048	Villanueva - Salto de los Salado - TAMU - ITRDB MEXI048	21.752	-102.367	1690	TAMU	1780	2004
20812	MEXI049	Villanueva - Arnulfa - PCCH - ITRDB MEXI049	26.469	-106.366	2240	PCCH	1753	2011
20830	MEXI050	Villanueva - Cascada - PSME - ITRDB MEXI050	28.018	-107.817	2285	PSME	1880	2010
20831	MEXI051	Villanueva - Cebadillas de Ocampo - PSME - ITRDB MEXI051	28.122	-107.95	2781	PSME	1669	2002
20832	MEXI052	Villanueva - Lago Arareco - PSME - ITRDB MEXI052	29.322	-108.211	2740	PSME	1774	2010
20834	MEXI053	Villanueva - La Joya de Arnulfa - PSME - ITRDB MEXI053	28.085	-107.86	2420	PSME	1715	2010
20835	MEXI054	Villanueva - Madera - PSME - ITRDB MEXI054	29.308	-108.192	2820	PSME	1774	2001
20839	MEXI055	Villanueva - Mesa de las Guacamayas - PSME - ITRDB MEXI055	30.543	-108.619	2665	PSME	1598	2008
20840	MEXI056	Villanueva - Cerro Mohinara - PSME - ITRDB MEXI056	25.934	-107.013	2950	PSME	1657	2005
20850	MEXI057	Villanueva - Tutuaca - PSME - ITRDB MEXI057	28.622	-108.264	1920	PSME	1534	2012
20851	MEXI058	Villanueva - Coahuilon - PSME - ITRDB MEXI058	25.234	-103.919	2990	PSME	1700	2001
20852	MEXI059	Villanueva - Cuauhtemoc - PICM - ITRDB MEXI059	25.284	-100.925	2314	PICM	1595	2012
20853	MEXI060	Villanueva - Diamante - PICM - ITRDB MEXI060	25.352	-100.876		PICM	1845	2006
20854	MEXI061	Villanueva - Huachichil - PICM - ITRDB MEXI061	25.208	-100.825	2087	PICM	1869	2006
20855	MEXI062	Villanueva - Motillas - PIGR - ITRDB MEXI062	25.342	-100.886	2500	PIGR	1890	2012
20856	MEXI063	Villanueva - Los Pilares - PSME - ITRDB MEXI063	25.275	-100.492		PSME	1776	2001
20857	MEXI064	Villanueva - Sierra la Madera - PSME - ITRDB MEXI064	27.038	-102.358	2050	PSME	1780	2003
20858	MEXI065	Villanueva - Viga - PSME - ITRDB MEXI065	25.238	-100.372	2139	PSME	1680	2007
20859	MEXI066	Villanueva - Viga Pino Culminicola - PICU - ITRDB MEXI066	25.362	-100.549	3570	PICU	1805	2007
20860	MEXI067	Villanueva - Adjuntas - TAMU - ITRDB MEXI067	25.078	-104.259	1574	TAMU	1800	2006
20862	MEXI068	Villanueva - San Andres - PSME - ITRDB MEXI068	25.418	-105.538	2790	PSME	1709	2004
20863	MEXI069	Villanueva - Arroyo Verde - PSME - ITRDB MEXI069	25.053	-106.074	3039	PSME	1770	2008
20864	MEXI070	Villanueva - Cerro Bandera - PSME - ITRDB MEXI070	24.609	-105.108	3170	PSME	1675	2001
20866	MEXI071	Villanueva - Bayas - PSME - ITRDB MEXI071	23.453	-104.841	2980	PSME	1681	2001
20867	MEXI072	Villanueva - Barrial de Guadalupe - TAMU - ITRDB MEXI072	25.991	-103.241	2665	TAMU	1834	2010
20868	MEXI073	Villanueva - Brillante - PSME - ITRDB MEXI073	23.661	-105.437	2700	PSME	1650	2004
20869	MEXI074	Villanueva - Cerro Barajas - PSME - ITRDB MEXI074	26.394	-106.082	3180	PSME	1436	2006
20870	MEXI075	Villanueva - Chiqueros - PSME - ITRDB MEXI075	26.183	-106.343	2900	PSME	1418	2005
20871	MEXI076	Villanueva - Cerro Huehuento - PSME - ITRDB MEXI076	25.076	-105.738	1631	PSME	1552	2006
20872	MEXI077	Villanueva - Chavarria - PSME - ITRDB MEXI077	23.756	-105.588	1736	PSME	1680	2007
20873	MEXI078	Villanueva - El Cocono - PSME - ITRDB MEXI078	25.951	-106.356	1950	PSME	1449	2002
20874	MEXI079	Villanueva - Cuevecillas-Culebras - PSME - ITRDB MEXI079	23.495	-104.536	2300	PSME	1770	2012
20875	MEXI080	Villanueva - Fule Cuevecillas - PSME - ITRDB MEXI080	25.15	-106.383	2500	PSME	1651	1993
20876	MEXI081	Villanueva - Palmito - TAMU - ITRDB MEXI081	25.059	-104.099	1430	TAMU	1210	2008
20877	MEXI082	Villanueva - Pitorreal - PSME - ITRDB MEXI082	25.559	-105.954	2730	PSME	1693	2003
20878	MEXI083	Villanueva - Puentecillas - PSME - ITRDB MEXI083	24.318	-105.919	1284	PSME	1573	2007
20880	MEXI084	Villanueva - La Michilia - PSME - ITRDB MEXI084	23.398	-104.096	2580	PSME	1835	2009
20881	MEXI085	Villanueva - Sierra del Nayar - PSME - ITRDB MEXI085	23.541	-105.041	2408	PSME	1875	2012
20882	MEXI086	Villanueva - Tarahumara - PSME - ITRDB MEXI086	25.571	-106.341	2580	PSME	1724	2003
20891	MEXI087	Villanueva - Jerecuaro - TAMU - ITRDB MEXI087	20.144	-100.525	1995	TAMU	1880	2007
20893	MEXI088	Villanueva - Manuel Doblado - TAMU - ITRDB MEXI088	20.654	-101.884	1721	TAMU	1770	2006
20895	MEXI089	Villanueva - Jaramillo - PSME - ITRDB MEXI089	20.204	-98.717	2319	PSME	1905	2001
20896	MEXI090	Villanueva - Atotonilco - TAMU - ITRDB MEXI090	20.574	-102.456	1680	TAMU	1826	2006
20898	MEXI091	Villanueva - La Canada - TAMU - ITRDB MEXI091	20.369	-103.295	1654	TAMU	1810	2008
20899	MEXI092	Villanueva - Tizapan - TAMU - ITRDB MEXI092	20.094	-103.048	1414	TAMU	1850	2008
20900	MEXI093	Villanueva - La Chona - PICM - ITRDB MEXI093	24.729	-100.116	1265	PICM	1841	2010
20901	MEXI094	Villanueva - Cerro Potosi 2 - PIHR - ITRDB MEXI094	25.875	-100.234	1329	PIHR	1420	2009
20902	MEXI095	Villanueva - Pena Nevada - PSME - ITRDB MEXI095	23.817	-99.841	3200	PSME	1450	2013
20903	MEXI096	Villanueva - Potosi Culminicola - PICU - ITRDB MEXI096	24.87	-100.231	3560	PICU	1796	2010
20905	MEXI097	Villanueva - Libres - PSME - ITRDB MEXI097	19.519	-97.779	2840	PSME	1902	2010
20906	MEXI098	Villanueva - Paso Nacional - PSME - ITRDB MEXI098	19.13	-97.323	3010	PSME	1656	2010
20907	MEXI099	Villanueva - Bacadehuachi - PIAZ - ITRDB MEXI099	29.947	-107.078	2350	PIAZ	1739	1995
20908	MEXI100	Villanueva - Canada de Tepizila - PSME - ITRDB MEXI100	19.554	-97.893	2767	PSME	1690	2009
20909	MEXI101	Villanueva - La Caldera - PSME - ITRDB MEXI101	19.532	-97.917	2845	PSME	1719	2007
20910	MEXI102	Villanueva - Santa Maria de las Cuevas - PICM - ITRDB MEXI102	19.394	-97.726	2582	PICM	1873	2008
20911	MEXI103	Villanueva - Parque Pico de Orizaba - PIHR - ITRDB MEXI103	19.001	-97.318	1890	PIHR	1546	2009
20912	MEXI104	Villanueva - Jemez del Teul - PSME - ITRDB MEXI104	23.218	-103.953	2758	PSME	1834	2001
20972	MEXI105	Villanueva - Sierra de la Laguna - PICM - ITRDB MEXI105	23.58	-109.991	2300	PICM	1833	1997
20974	MEXI106	Meko - San Pedro Martir - ABCO - ITRDB MEXI106	30.998	-115.558	2522	ABCO	1650	2010
20975	MEXI107	Meko - San Pedro Martir - PIJE - ITRDB MEXI107	30.998	-115.558	2522	PIJE	1449	2010
20976	MEXI108	Meko - San Pedro Martir - PILA - ITRDB MEXI108	30.998	-115.558	2522	PILA	1576	2010
20991	MEXI109	Stahle - Tzimol - TAMU - ITRDB MEXI109	16.177	-92.185	1380	TAMU	1284	2009
20992	MEXI110	Stahle - Velo ne Novia - TAMU - ITRDB MEXI110	16.194	-92.266	1000	TAMU	1701	2009
20993	MEXI111	Stahle - Rio Azul - TAMU - ITRDB MEXI111	15.761	-91.843	700	TAMU	1800	2009
20994	MEXI112	Stahle - Rio Lagartero - TAMU - ITRDB MEXI112	15.912	-91.81	642	TAMU	1515	2009
24510	MEXI113	González-Cásares - DUPC - PIAZ - ITRDB MEXI113	27.045	-107.08	1390	PIAZ	1916	2015
24511	MEXI114	González-Cásares - DUPC - PIEN - ITRDB MEXI114	27.045	-107.08	1390	PIEN	1908	2015
24512	MEXI115	González-Cásares - DUPC - PICH - ITRDB MEXI115	27.045	-107.08	1390	PICH	1918	2015
27974	MEXI116	Pompa-García - Santa Bárbara Forest - ABDU - ITRDB MEXI116	23.84	-105.82	2747	ABDU	1906	2014
3750	MI001	Koop - Hartwick Pines State Park - PIRE - ITRDB MI001	44.67	-84.75	-999	PIRE	1770	1987
2955	MI004	Cook - Alger County - TSCA - ITRDB MI004	46.32	-86.62	250	TSCA	1652	1983
2965	MI005	Cook - Cranbrook Institute - QUAL - ITRDB MI005	42.67	-83.42	200	QUAL	1581	1983
2994	MI006	Cook - Loon Lake - TSCA - ITRDB MI006	46.2	-89.3	500	TSCA	1570	1983
3015	MI007	Cook - Presque Isle River - TSCA - ITRDB MI007	46.72	-89.97	200	TSCA	1444	1983
3014	MI008	Cook - Presque Isle River - PIST - ITRDB MI008	46.72	-89.97	200	PIST	1652	1983
3025	MI009	Cook - Salt Point - TSCA - ITRDB MI009	46.47	-84.87	250	TSCA	1510	1983
3028	MI010	Cook - Silver River - TSCA - ITRDB MI010	46.7	-88.75	300	TSCA	1635	1983
5353	MI011	Wyse - Good Harbor Plains - ACRU - ITRDB MI011	44.93	-85.85	188	ACRU	1892	2002
5354	MI012	Wyse - Good Harbor Plains - PPGR - ITRDB MI012	44.93	-85.85	188	PPGR	1890	2002
5355	MI013	Wyse - Good Harbor Plains - QURU - ITRDB MI013	44.93	-85.85	188	QURU	1872	2002
5356	MI014	Wyse - Good Harbor Plains - TSCA - ITRDB MI014	44.93	-85.85	188	TSCA	1898	2002
5358	MI015	Wyse - Platte Plains - PIST - ITRDB MI015	44.72	-86.08	188	PIST	1912	2002
5359	MI016	Wyse - Platte Plains - QUAL - ITRDB MI016	44.72	-86.08	188	QUAL	1888	2002
5357	MI017	Wyse - Platte Plains - PIRE - ITRDB MI017	44.72	-86.08	188	PIRE	1862	2002
5360	MI018	Wyse - Platte Plains - QURU - ITRDB MI018	44.72	-86.08	188	QURU	1892	2002
5998	MI019	Stambaugh - Burnt Mountain - PIRE - ITRDB MI019	46.83	-87.93	380	PIRE	1535	1900
6175	MI020	Stambaugh - Mountain Lake Michigan - PIRE - ITRDB MI020	46.87	-87.9	258	PIRE	1723	2007
15252	MI021	Stambaugh - Pine Lake and River - PIRE - ITRDB MI021	46.8667	-87.8667	188	PIRE	1483	2006
15253	MI022	Stambaugh - Rush Lake - PIRE - ITRDB MI022	46.8833	-87.9	203	PIRE	1446	2009
30413	MI023	Dye - Dukes Research Natural Area - TSCA - ITRDB MI023	46.36	-87.15	350	TSCA	1693	2015
30414	MI024	Dye - Huron Mountain Club-Rush Lake - TSCA - ITRDB MI024	46.88	-87.91	250	TSCA	1747	2015
30415	MI025	Dye - Huron Mountain Club-West - TSCA - ITRDB MI025	46.88	-87.93	300	TSCA	1777	2015
30574	MI026	Maxwell - UM Biological Station Flux Site - ACRU - ITRDB MI026	45.5598	-84.7138	234	ACRU	1919	2016
30575	MI027	Maxwell - UM Biological Station Flux Site - PPGR - ITRDB MI027	45.5598	-84.7138	234	PPGR	1938	2016
30576	MI028	Maxwell - UM Biological Station Flux Site - QURU - ITRDB MI028	45.5598	-84.7138	234	QURU	1913	2016
33697	MI029	Larson - Oxbow - PIRE - ITRDB MI029	42.675565	-86.211856	177	PIRE	1673	1878
33698	MI030	Larson - Oxbow - QUSP - ITRDB MI030	42.675565	-86.211856	177	QUSP	1628	1847
33699	MI031	Larson - Oxbow - TSCA - ITRDB MI031	42.675565	-86.211856	177	PIST	1643	1864
33753	MI032	Copenheaver - Grayling - PIBN - ITRDB MI032	44.65	-84.7	347	PIBN	1917	1996
34655	MI033	Maxwell - Warren Woods - FAGR - ITRDB MI033	41.827776	-86.623331	191	FAGR	1771	2012
5062	MN002	Swain Henselman - Beyond Munker Island - PIRE - ITRDB MN002	48.22	-90.9	442	PIRE	1671	1971
5066	MN005	Swain Henselman - Saganaga Lake Summed - PIRE - ITRDB MN005	48.22	-90.9	445	PIRE	1620	1972
2952	MN006	Conrad - Osprey Island - PIRE - ITRDB MN006	48.22	-90.9	442	PIRE	1697	1972
3275	MN008	Fritts - Nicollet Lake - PIRE - ITRDB MN008	47.18	-95.23	457	PIRE	1727	1971
3257	MN009	Fritts - Big Pine Trail - PIRE - ITRDB MN009	47.2	-95.25	469	PIRE	1672	1971
3259	MN010	Fritts - Bohall Trail - PIRE - ITRDB MN010	47.2	-95.25	482	PIRE	1731	1971
4966	MN013	Stockton - Cass Lake - PIRE - ITRDB MN013	47.35	-94.52	420	PIRE	1700	1982
4969	MN014	Stockton - Coddington Lake - PIRE - ITRDB MN014	47.77	-94.08	402	PIRE	1800	1982
4973	MN015	Stockton - Ed Shave Lake - PIRE - ITRDB MN015	48.08	-91.97	457	PIRE	1700	1982
4980	MN016	Stockton - Mud River - QUMA - ITRDB MN016	48.32	-95.7	354	QUMA	1715	1983
4977	MN017	Stockton - Itasca - PIRE - ITRDB MN017	47.22	-95.22	503	PIRE	1666	1982
4998	MN018	Stockton - Wolsfeld Woods - ACSH - ITRDB MN018	45	-93.57	308	ACSH	1820	1983
3267	MN019	Fritts - Itasca State Park - PIRE - ITRDB MN019	47.18	-95.23	457	PIRE	1672	1971
3280	MN021	Fritts - Seagull Lake - PIRE - ITRDB MN021	48.12	-90.92	1460	PIRE	1625	1971
3303	MN022	Graumlich - Cass Lake B - QUAL - ITRDB MN022	47.27	-94.38	130	QUAL	1785	1988
3306	MN023	Graumlich - Coddington Lake Recollection - QURU - ITRDB MN023	47.77	-94.08	402	QURU	1772	1988
3305	MN024	Graumlich - Coddington Lake Recollection - PIRE - ITRDB MN024	47.77	-94.08	402	PIRE	1790	1988
3325	MN025	Graumlich - North Shore Lake Superior - ACSH - ITRDB MN025	47.28	-91.62	164	ACSH	1835	1988
3328	MN026	Graumlich - Saganaga Lake (1988 Resampling) - PIRE - ITRDB MN026	48.23	-90.9	138	PIRE	1716	1988
3329	MN027	Graumlich - Saganaga Lake 3 Mile Is. (1988 Resampling) - PIRE - ITRDB MN027	48.23	-90.9	140	PIRE	1643	1988
16764	MN028	Wertz - Seventh Street - QUMA - ITRDB MN028	48.9667	-97.226	236	QUMA	1890	2010
16765	MN029	Wertz - Bois de Sioux Golf Course - QUMA - ITRDB MN029	46.282	-96.5957	293	QUMA	1877	2010
16766	MN030	Wertz - Welles Park - QUMA - ITRDB MN030	46.265	-96.5966	290	QUMA	1868	2010
33700	MN031	Larson - Duquette General Store - PIST - ITRDB MN031	46.3697	-92.5533	349	PIST	1798	2004
33701	MN032	Larson - Duquette General Store - QURU - ITRDB MN032	46.3697	-92.5533	349	QURU	1813	2006
5140	MO	University of Chicago Tree Ring Laboratory - Jefferson Co. - JUVI - ITRDB MO	38.25	-90.42	500	JUVI	1750	1942
3153	MO001	Duvick - Current River Natural Area - QUAL - ITRDB MO001	37.27	-91.27	275	QUAL	1636	1981
3162	MO002	Duvick - Jack's Fork - QUAL - ITRDB MO002	37.12	-91.5	300	QUAL	1776	1981
3163	MO003	Duvick - Jack's Fork - QUST - ITRDB MO003	37.12	-91.5	300	QUST	1693	1981
3171	MO004	Duvick - Lower Rock Creek - QUAL - ITRDB MO004	37.5	-90.5	300	QUAL	1728	1982
3172	MO005	Duvick - Lower Rock Creek - QUST - ITRDB MO005	37.5	-90.5	300	QUST	1708	1982
3170	MO006	Duvick - Lower Rock Creek - PIEC - ITRDB MO006	37.5	-90.5	300	PIEC	1766	1981
3160	MO007	Duvick - Greasy Creek - QUAL - ITRDB MO007	37.72	-90.2	275	QUAL	1777	1982
3161	MO008	Duvick - Greasy Creek - QUST - ITRDB MO008	37.72	-90.2	275	QUST	1669	1982
2719	MO009	Bell - Jefferson County Missouri - JUVI - ITRDB MO009	38.25	-90.42	150	JUVI	1750	1942
3150	MO014	Duvick - Babler State Park - QUAL - ITRDB MO014	38.62	-90.6947	210	QUAL	1641	1980
4954	MO015	Stahle - Wegener Woods - QUAL - ITRDB MO015	38.65	-91.5	180	QUAL	1662	1982
4938	MO018	Stahle - Roaring River - QUAL - ITRDB MO018	36.6	-93.82	425	QUAL	1724	1982
4885	MO021	Stahle - Little Maries River - QUST - ITRDB MO021	38.5	-92.12	350	QUST	1688	1982
4836	MO024	Stahle - Democrat Ridge - QUST - ITRDB MO024	37.67	-92	350	QUST	1620	1982
4862	MO027	Stahle - Hahatonka - QUST - ITRDB MO027	37.97	-92.75	335	QUST	1660	1982
4923	MO030	Stahle - Pomme de Terre - QUST - ITRDB MO030	38.03	-93.33	245	QUST	1732	1982
4831	MO033	Stahle - Clayton Ridge - QUST - ITRDB MO033	36.68	-92.82	320	QUST	1696	1982
4939	MO036	Stahle - Roaring River - QUST - ITRDB MO036	36.6	-93.82	425	QUST	1689	1982
4807	MO037	Stahle - Allred Lake Natural Area - TADI - ITRDB MO037	36.57	-90.48	89	TADI	1185	1992
3453	MO038	Guyette - Shannon County - PIEC - ITRDB MO038	37.17	-92.5	300	PIEC	1553	1992
4955	MO039	Stahle - White Ranch State Forest - QUST - ITRDB MO039	32.5	-91.88	280	QUST	1664	1992
4900	MO040	Stahle - Mill Mtn (+ VAN K1R K2R:Duvick Jack Fork coll.) - QUST - ITRDB MO040	37.12	-91.2	305	QUST	1693	1992
4950	MO041	Stahle - Upper Current River - JUVI - ITRDB MO041	37.43	-91.65	244	JUVI	1410	1992
4889	MO042	Stahle - Lower Current River - JUVI - ITRDB MO042	37.1	-91.05	183	JUVI	1391	1991
4882	MO043	Stahle - Leatherwood Creek - JUVI - ITRDB MO043	37.1	-91.53	274	JUVI	1138	1991
3447	MO044	Guyette - Current River Natural Area Recollection - QUAL - ITRDB MO044	37.25	-91.27	240	QUAL	1588	1992
4961	MO045	Stambaugh - Missouri Ozark Forest Ecosystem Project - PIEC - ITRDB MO045	37.15	-91.08	280	PIEC	1616	2002
4958	MO046	"Stambaugh - Brickyard Conservation Area, Loess Hills - QUMA - ITRDB MO046"	40.48	-95.57	350	QUMA	1687	2004
8572	MO047	Stambaugh - Grand River Basin - QUSP - ITRDB MO047	40.08	-93.58	240	QUSP	986	2004
15254	MO048	Voelker - Bon Femme Creek - QUMA - ITRDB MO048	38.835	-92.305	190	QUMA	1824	2008
15255	MO049	Voelker - Gans Creek - QUMA - ITRDB MO049	38.875	-92.32	190	QUMA	1897	2008
15268	MO050	Voelker - Current River Natural Area Update 2 - QUAL - ITRDB MO050	37.25	-91.27	240	QUAL	1739	2003
15269	MO051	Voelker - Southeastern Missouri - PIEC - ITRDB MO051	37.2	-91.2	220	PIEC	1806	2002
15270	MO052	Voelker - Southeastern Missouri - QUCO - ITRDB MO052	37.2	-91.2	220	QUCO	1897	2002
15271	MO053	Voelker - Southeastern Missouri - QUVE - ITRDB MO053	37.2	-91.2	220	QUVE	1839	2002
15272	MO054	Voelker - Southeastern Missouri - QUFA - ITRDB MO054	37.2	-91.2	220	QUFA	1895	2002
15273	MO057	Voelker - MOFEP Site 1 - QUCO - ITRDB MO057	37.17	-91.14	270	QUCO	1901	2002
15274	MO058	Voelker - MOFEP Site 1 - QUVE - ITRDB MO058	37.17	-91.14	270	QUVE	1867	2002
15275	MO060	Voelker - MOFEP Site 2 - QUVE - ITRDB MO060	37.15	-91.14	270	QUVE	1829	2002
15276	MO061	Voelker - MOFEP Site 3 - QUCO - ITRDB MO061	37.15	-91.14	220	QUCO	1907	2002
15277	MO062	Voelker - MOFEP Site 3 - QUVE - ITRDB MO062	37.15	-91.14	220	QUVE	1849	2002
15278	MO063	Voelker - MOFEP Site 4 - QUCO - ITRDB MO063	37.14	-91.08	240	QUCO	1937	2002
15279	MO064	Voelker - MOFEP Site 4 - QUVE - ITRDB MO064	37.14	-91.08	240	QUVE	1877	2002
15280	MO065	Voelker - MOFEP Site 5 - QUCO - ITRDB MO065	37.16	-91.04	240	QUCO	1883	2002
15281	MO066	Voelker - MOFEP Site 5 - QUVE - ITRDB MO066	37.16	-91.04	240	QUVE	1863	2002
15282	MO067	Voelker - MOFEP Site 6 - QUCO - ITRDB MO067	37.18	-91.04	280	QUCO	1895	2002
15283	MO068	Voelker - MOFEP Site 6 - QUVE - ITRDB MO068	37.18	-91.04	280	QUVE	1890	2002
15284	MO069	Voelker - MOFEP Site 7 - QUCO - ITRDB MO069	37.01	-91.2	260	QUCO	1901	2002
15285	MO070	Voelker - MOFEP Site 7 - QUVE - ITRDB MO070	37.01	-91.2	260	QUVE	1875	2002
15286	MO071	Voelker - MOFEP Site 8 - QUCO - ITRDB MO071	37	-91.18	260	QUCO	1899	2002
15287	MO072	Voelker - MOFEP Site 8 - QUVE - ITRDB MO072	37	-91.18	260	QUVE	1897	2002
15288	MO073	Voelker - MOFEP Site 9 - QUCO - ITRDB MO073	37.07	-91.12	250	QUCO	1891	2002
